Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Curated_gene_sets	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION	386	6	7.957264062220112e-06	0.000442150602083564	CAMK2G:MAP2K1:MAP2K2:SRC:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION
Curated_gene_sets	REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	31	3	8.456930408374685e-06	0.00046060964531157567	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY
Curated_gene_sets	PID_AR_NONGENOMIC_PATHWAY	31	3	8.456930408374685e-06	0.00046060964531157567	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_AR_NONGENOMIC_PATHWAY
Curated_gene_sets	BIOCARTA_INTEGRIN_PATHWAY	33	3	1.024740320151006e-05	0.000547290922441814	MAP2K1:ROCK1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_INTEGRIN_PATHWAY
Curated_gene_sets	BIOCARTA_BCR_PATHWAY	33	3	1.024740320151006e-05	0.000547290922441814	MAP2K1:PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_BCR_PATHWAY
Curated_gene_sets	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	114	4	1.3335361343141835e-05	0.0007007686569229602	PRKCB:PRKCA:ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
Curated_gene_sets	PID_PI3K_PLC_TRK_PATHWAY	36	3	1.3375878745121036e-05	0.0007007686569229602	CCND1:SRC:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PI3K_PLC_TRK_PATHWAY
Curated_gene_sets	REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	38	3	1.577673551390804e-05	0.0008130518476649646	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HSF1_DEPENDENT_TRANSACTIVATION
Curated_gene_sets	REACTOME_DISINHIBITION_OF_SNARE_FORMATION	5	2	1.6110280202777884e-05	0.0008130518476649646	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DISINHIBITION_OF_SNARE_FORMATION
Curated_gene_sets	BIOCARTA_PLCD_PATHWAY	5	2	1.6110280202777884e-05	0.0008130518476649646	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_PLCD_PATHWAY
Curated_gene_sets	BIOCARTA_ION_PATHWAY	5	2	1.6110280202777884e-05	0.0008130518476649646	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_ION_PATHWAY
Curated_gene_sets	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	258	5	1.7633896205304804e-05	0.0008818551184125612	ITPR2:PRKCB:PRKCA:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION
Curated_gene_sets	REACTOME_MAP2K_AND_MAPK_ACTIVATION	40	3	1.8445651758815846e-05	0.0008979604453561591	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MAP2K_AND_MAPK_ACTIVATION
Curated_gene_sets	PID_EPHB_FWD_PATHWAY	40	3	1.8445651758815846e-05	0.0008979604453561591	MAP2K1:ROCK1:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_EPHB_FWD_PATHWAY
Curated_gene_sets	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	40	3	1.8445651758815846e-05	0.0008979604453561591	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS
Curated_gene_sets	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	42	3	2.1396141416451056e-05	0.0010146566718267005	ITPR2:ITPR1:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION
Curated_gene_sets	KEGG_BLADDER_CANCER	42	3	2.1396141416451056e-05	0.0010146566718267005	CCND1:MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_BLADDER_CANCER
Curated_gene_sets	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	42	3	2.1396141416451056e-05	0.0010146566718267005	ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING
Curated_gene_sets	PID_PDGFRB_PATHWAY	129	4	2.1715458327276855e-05	0.001020997745797863	MAP2K1:PRKCA:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PDGFRB_PATHWAY
Curated_gene_sets	PID_CXCR3_PATHWAY	43	3	2.298117281340245e-05	0.001066463439352993	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_CXCR3_PATHWAY
Curated_gene_sets	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	131	4	2.3070196197601555e-05	0.001066463439352993	MAP2K1:PRKCB:PRKCA:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
Curated_gene_sets	REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	6	2	2.4146199123426622e-05	0.001106902011483082	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY
Curated_gene_sets	BIOCARTA_TCR_PATHWAY	44	3	2.464162130775598e-05	0.0011110947443767677	MAP2K1:PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_TCR_PATHWAY
Curated_gene_sets	PID_ERBB2_ERBB3_PATHWAY	44	3	2.464162130775598e-05	0.0011110947443767677	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_ERBB2_ERBB3_PATHWAY
Curated_gene_sets	BIOCARTA_KERATINOCYTE_PATHWAY	45	3	2.6379148897413075e-05	0.001179769903127393	MAP2K1:PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_KERATINOCYTE_PATHWAY
Curated_gene_sets	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48	3	3.207073605874659e-05	0.0014227509601545563	PRKCB:PRKCA:ADCY5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS
Curated_gene_sets	BIOCARTA_ERBB4_PATHWAY	7	2	3.377779215720211e-05	0.0014746955131489587	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_ERBB4_PATHWAY
Curated_gene_sets	BIOCARTA_PKC_PATHWAY	7	2	3.377779215720211e-05	0.0014746955131489587	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_PKC_PATHWAY
Curated_gene_sets	BIOCARTA_PPARA_PATHWAY	52	3	4.0838404524060493e-05	0.0017550942444285688	PTGS2:PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_PPARA_PATHWAY
Curated_gene_sets	KEGG_ENDOMETRIAL_CANCER	52	3	4.0838404524060493e-05	0.0017550942444285688	CCND1:MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ENDOMETRIAL_CANCER
Curated_gene_sets	REACTOME_RHO_GTPASE_EFFECTORS	318	5	4.7965529372043175e-05	0.0020151634218832765	PRKCB:PRKCA:ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASE_EFFECTORS
Curated_gene_sets	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	55	3	4.8355130283328946e-05	0.0020151634218832765	PRKCA:ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION
Curated_gene_sets	PID_IL2_1PATHWAY	55	3	4.8355130283328946e-05	0.0020151634218832765	MAP2K1:PRKCB:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL2_1PATHWAY
Curated_gene_sets	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	55	3	4.8355130283328946e-05	0.0020151634218832765	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES
Curated_gene_sets	REACTOME_SIGNALING_BY_WNT	324	5	5.24210917749246e-05	0.002168183653036543	ITPR2:PRKCB:PRKCA:ITPR1:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_WNT
Curated_gene_sets	KEGG_ACUTE_MYELOID_LEUKEMIA	57	3	5.3838444780718057e-05	0.0022101886920800748	CCND1:MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ACUTE_MYELOID_LEUKEMIA
Curated_gene_sets	BIOCARTA_PLC_PATHWAY	9	2	5.7812722216916576e-05	0.0023557613697426523	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_PLC_PATHWAY
Curated_gene_sets	PID_FCER1_PATHWAY	59	3	5.9714323218626354e-05	0.0024153565590122324	MAP2K1:PRKCB:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_FCER1_PATHWAY
Curated_gene_sets	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	61	3	6.599537414495182e-05	0.002649931045046569	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2
Curated_gene_sets	DACOSTA_UV_RESPONSE_VIA_ERCC3_DN	853	7	7.736498274880688e-05	0.0030839476094288885	CCND1:MAP2K1:PRKCA:ROCK1:ROCK2:PLCB4:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/DACOSTA_UV_RESPONSE_VIA_ERCC3_DN
Curated_gene_sets	LEIN_NEURON_MARKERS	65	3	7.982296259373231e-05	0.003159036814590802	RYR2:MAP2K1:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/LEIN_NEURON_MARKERS
Curated_gene_sets	REACTOME_ION_CHANNEL_TRANSPORT	183	4	8.507408325112307e-05	0.0033232261305224764	RYR2:CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ION_CHANNEL_TRANSPORT
Curated_gene_sets	DELACROIX_RARG_BOUND_MEF	359	5	8.517994626498258e-05	0.0033232261305224764	CCND1:MAP2K5:CACNB1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/DELACROIX_RARG_BOUND_MEF
Curated_gene_sets	REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION	11	2	8.818457912083087e-05	0.00334554048099097	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION
Curated_gene_sets	REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	11	2	8.818457912083087e-05	0.00334554048099097	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS
Curated_gene_sets	BIOCARTA_SRCRPTP_PATHWAY	11	2	8.818457912083087e-05	0.00334554048099097	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_SRCRPTP_PATHWAY
Curated_gene_sets	BIOCARTA_AGPCR_PATHWAY	11	2	8.818457912083087e-05	0.00334554048099097	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_AGPCR_PATHWAY
Curated_gene_sets	PID_MTOR_4PATHWAY	68	3	9.134964246500681e-05	0.003441879336986318	MAP2K1:PRKCA:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_MTOR_4PATHWAY
Curated_gene_sets	KEGG_MELANOMA	71	3	0.00010391302208956627	0.00388860907833132	CCND1:MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MELANOMA
Curated_gene_sets	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	12	2	0.00010573735521608998	0.0039037663828436976	CACNB1:CACNB4	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING
Curated_gene_sets	BIOCARTA_CBL_PATHWAY	12	2	0.00010573735521608998	0.0039037663828436976	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CBL_PATHWAY
Curated_gene_sets	KEGG_CHRONIC_MYELOID_LEUKEMIA	73	3	0.0001128847033998459	0.004139858356017015	CCND1:MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CHRONIC_MYELOID_LEUKEMIA
Curated_gene_sets	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	75	3	0.00012234723370184897	0.004457166441019015	MAP2K1:PRKCB:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY
Curated_gene_sets	BIOCARTA_CDK5_PATHWAY	13	2	0.0001248629761525567	0.004518889682994832	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CDK5_PATHWAY
Curated_gene_sets	PID_MET_PATHWAY	79	3	0.00014279225313492856	0.005132773633904993	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_MET_PATHWAY
Curated_gene_sets	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	210	4	0.0001447055755485469	0.005132773633904993	MAP2K1:ROCK1:MAP2K2:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
Curated_gene_sets	BIOCARTA_TRKA_PATHWAY	14	2	0.00014555765985987617	0.005132773633904993	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_TRKA_PATHWAY
Curated_gene_sets	BIOCARTA_BARR_MAPK_PATHWAY	14	2	0.00014555765985987617	0.005132773633904993	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_BARR_MAPK_PATHWAY
Curated_gene_sets	BIOCARTA_MAPK_PATHWAY	80	3	0.00014822873529236338	0.0051936705276642734	MAP2K1:MAP2K5:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_MAPK_PATHWAY
Curated_gene_sets	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	216	4	0.00016124875524787166	0.005614110143155329	ITPR2:PRKCA:PLCB4:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS
Curated_gene_sets	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	15	2	0.00016781763078439177	0.0057339427760555225	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4
Curated_gene_sets	PID_THROMBIN_PAR4_PATHWAY	15	2	0.00016781763078439177	0.0057339427760555225	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_THROMBIN_PAR4_PATHWAY
Curated_gene_sets	REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA	15	2	0.00016781763078439177	0.0057339427760555225	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA
Curated_gene_sets	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	86	3	0.00018369125807737678	0.00623756549804722	ITPR2:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS
Curated_gene_sets	REACTOME_ELEVATION_OF_CYTOSOLIC_CA2PLUS_LEVELS	16	2	0.00019163911984359537	0.006389132110664352	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ELEVATION_OF_CYTOSOLIC_CA2PLUS_LEVELS
Curated_gene_sets	REACTOME_REGULATION_OF_KIT_SIGNALING	16	2	0.00019163911984359537	0.006389132110664352	PRKCA:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_KIT_SIGNALING
Curated_gene_sets	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	16	2	0.00019163911984359537	0.006389132110664352	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS
Curated_gene_sets	KEGG_PROSTATE_CANCER	88	3	0.00019662977723158652	0.006516026533439503	CCND1:MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PROSTATE_CANCER
Curated_gene_sets	REACTOME_INTERFERON_GAMMA_SIGNALING	90	3	0.00021014604008914089	0.006900682211866106	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERFERON_GAMMA_SIGNALING
Curated_gene_sets	REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	17	2	0.0002170183644160764	0.006900682211866106	CCND1:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY
Curated_gene_sets	LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	17	2	0.0002170183644160764	0.006900682211866106	ITPR1:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES
Curated_gene_sets	SA_TRKA_RECEPTOR	17	2	0.0002170183644160764	0.006900682211866106	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/SA_TRKA_RECEPTOR
Curated_gene_sets	BIOCARTA_HCMV_PATHWAY	17	2	0.0002170183644160764	0.006900682211866106	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_HCMV_PATHWAY
Curated_gene_sets	BIOCARTA_BARRESTIN_SRC_PATHWAY	17	2	0.0002170183644160764	0.006900682211866106	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_BARRESTIN_SRC_PATHWAY
Curated_gene_sets	BIOCARTA_CCR5_PATHWAY	17	2	0.0002170183644160764	0.006900682211866106	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CCR5_PATHWAY
Curated_gene_sets	REACTOME_EPH_EPHRIN_SIGNALING	92	3	0.00022425125833039878	0.007089690644112205	ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EPH_EPHRIN_SIGNALING
Curated_gene_sets	REACTOME_SIGNALING_BY_RHO_GTPASES	447	5	0.00023740637107373617	0.007455432209442161	PRKCB:PRKCA:ROCK1:ROCK2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RHO_GTPASES
Curated_gene_sets	BIOCARTA_CARDIACEGF_PATHWAY	18	2	0.0002439516083802198	0.007455432209442161	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CARDIACEGF_PATHWAY
Curated_gene_sets	BIOCARTA_MEF2D_PATHWAY	18	2	0.0002439516083802198	0.007455432209442161	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_MEF2D_PATHWAY
Curated_gene_sets	BIOCARTA_CALCINEURIN_PATHWAY	18	2	0.0002439516083802198	0.007455432209442161	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CALCINEURIN_PATHWAY
Curated_gene_sets	PID_ANTHRAX_PATHWAY	18	2	0.0002439516083802198	0.007455432209442161	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_ANTHRAX_PATHWAY
Curated_gene_sets	BIOCARTA_CHEMICAL_PATHWAY	18	2	0.0002439516083802198	0.007455432209442161	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CHEMICAL_PATHWAY
Curated_gene_sets	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	95	3	0.0002465376891686299	0.0074928388293736626	MAP2K1:PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
Curated_gene_sets	REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	19	2	0.0002724351020578179	0.0081894289421861	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_ROCKS
Curated_gene_sets	BIOCARTA_ECM_PATHWAY	19	2	0.0002724351020578179	0.0081894289421861	MAP2K1:ROCK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_ECM_PATHWAY
Curated_gene_sets	REACTOME_CLEC7A_DECTIN_1_SIGNALING	99	3	0.00027841738322288207	0.008323771875592795	ITPR2:SRC:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CLEC7A_DECTIN_1_SIGNALING
Curated_gene_sets	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	101	3	0.0002953093275880688	0.008781062762497117	CAMK2G:CAMK2D:CAMK2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS
Curated_gene_sets	BIOCARTA_ARENRF2_PATHWAY	20	2	0.0003024651021746354	0.008897649877340479	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_ARENRF2_PATHWAY
Curated_gene_sets	REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	20	2	0.0003024651021746354	0.008897649877340479	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE
Curated_gene_sets	BIOCARTA_NOS1_PATHWAY	21	2	0.00033403787198415684	0.009722446210501836	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_NOS1_PATHWAY
Curated_gene_sets	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	21	2	0.00033403787198415684	0.009722446210501836	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNAL_TRANSDUCTION_BY_L1
Curated_gene_sets	BIOCARTA_EDG1_PATHWAY	22	2	0.0003671496810847206	0.010574295265167791	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_EDG1_PATHWAY
Curated_gene_sets	BIOCARTA_CREB_PATHWAY	22	2	0.0003671496810847206	0.010574295265167791	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CREB_PATHWAY
Curated_gene_sets	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	110	3	0.00037950849312028454	0.010873313649243151	ITPR2:PRKCB:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR
Curated_gene_sets	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	23	2	0.00040179680556075395	0.011393217666957256	MAP2K1:MAP2K2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION
Curated_gene_sets	PID_PRL_SIGNALING_EVENTS_PATHWAY	23	2	0.00040179680556075395	0.011393217666957256	ROCK1:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PRL_SIGNALING_EVENTS_PATHWAY
Curated_gene_sets	REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	24	2	0.0004379755278185181	0.012229966388475474	ROCK1:ROCK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING
Curated_gene_sets	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	24	2	0.0004379755278185181	0.012229966388475474	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES
Curated_gene_sets	BIOCARTA_EIF4_PATHWAY	24	2	0.0004379755278185181	0.012229966388475474	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_EIF4_PATHWAY
Curated_gene_sets	REACTOME_L1CAM_INTERACTIONS	118	3	0.0004661591019533402	0.012951218282047093	MAP2K1:MAP2K2:SRC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_L1CAM_INTERACTIONS
Curated_gene_sets	REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	25	2	0.0004756821367542167	0.01314938409188415	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS
Curated_gene_sets	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	26	2	0.0005149129276094289	0.01409221897900233	ITPR2:ITPR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS
Curated_gene_sets	PID_VEGFR1_PATHWAY	26	2	0.0005149129276094289	0.01409221897900233	PRKCB:PRKCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_VEGFR1_PATHWAY
Curated_gene_sets	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI	530	5	0.0005192816035973342	0.014141426244499683	CAMK2G:SRC:CAMK2D:CAMK2A:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
Curated_gene_sets	CHIN_BREAST_CANCER_COPY_NUMBER_UP	27	2	0.000555664202020739	0.014910774513737	PTGS2:CCND1	http://www.gsea-msigdb.org/gsea/msigdb/cards/CHIN_BREAST_CANCER_COPY_NUMBER_UP
