Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Curated_gene_sets	PID_THROMBIN_PAR4_PATHWAY	15	2	0.0002141145682050302	0.004089736943388441	RHOA:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_THROMBIN_PAR4_PATHWAY
Curated_gene_sets	REACTOME_TP53_REGULATES_METABOLIC_GENES	81	3	0.00022155438597465312	0.0042171995752476365	PRKAA2:PRKAG1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TP53_REGULATES_METABOLIC_GENES
Curated_gene_sets	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	82	3	0.00022974298098452032	0.004343010784865452	PRKAA2:PRKAG1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
Curated_gene_sets	PID_REG_GR_PATHWAY	82	3	0.00022974298098452032	0.004343010784865452	PRKACB:PRKACA:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_REG_GR_PATHWAY
Curated_gene_sets	REACTOME_SIGNALING_BY_INTERLEUKINS	623	6	0.0002369999562957899	0.004464851916380617	NRAS:HRAS:KRAS:CALM1:PRKACA:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_INTERLEUKINS
Curated_gene_sets	REACTOME_RAP1_SIGNALLING	16	2	0.0002444809735274038	0.004558948594488977	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAP1_SIGNALLING
Curated_gene_sets	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	16	2	0.0002444809735274038	0.004558948594488977	PRKAA2:PRKAG1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY
Curated_gene_sets	BIOCARTA_SPPA_PATHWAY	16	2	0.0002444809735274038	0.004558948594488977	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_SPPA_PATHWAY
Curated_gene_sets	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	214	4	0.00025192594763754554	0.0046819075606558715	PRKACB:PPP3CB:PRKACA:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ROBO_RECEPTORS
Curated_gene_sets	BIOCARTA_SPRY_PATHWAY	17	2	0.0002768277735802907	0.005042482061142977	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_SPRY_PATHWAY
Curated_gene_sets	BIOCARTA_GCR_PATHWAY	17	2	0.0002768277735802907	0.005042482061142977	CALM1:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_GCR_PATHWAY
Curated_gene_sets	SA_TRKA_RECEPTOR	17	2	0.0002768277735802907	0.005042482061142977	HRAS:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/SA_TRKA_RECEPTOR
Curated_gene_sets	REACTOME_PROTEIN_METHYLATION	17	2	0.0002768277735802907	0.005042482061142977	CALM1:EEF2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROTEIN_METHYLATION
Curated_gene_sets	BIOCARTA_BARRESTIN_SRC_PATHWAY	17	2	0.0002768277735802907	0.005042482061142977	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_BARRESTIN_SRC_PATHWAY
Curated_gene_sets	REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	17	2	0.0002768277735802907	0.005042482061142977	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING
Curated_gene_sets	REACTOME_MACROAUTOPHAGY	89	3	0.00029259816736037765	0.005312153526895833	PRKAA2:PRKAG1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MACROAUTOPHAGY
Curated_gene_sets	THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	224	4	0.0002997781978954314	0.005418428588222067	PPP1CC:CALM1:CALM2:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN
Curated_gene_sets	LOPEZ_MBD_TARGETS	930	7	0.00030127182287725747	0.005418428588222067	PPP1CC:EEF2:PPP1CB:RHOA:PPP3CA:PPP3CC:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/LOPEZ_MBD_TARGETS
Curated_gene_sets	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	90	3	0.00030239185176952817	0.005418428588222067	PPP1CB:MYL9:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_PKNS
Curated_gene_sets	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	90	3	0.00030239185176952817	0.005418428588222067	PRKAA2:PRKAG1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION
Curated_gene_sets	BIOCARTA_CARDIACEGF_PATHWAY	18	2	0.00031114952549526556	0.005557251752433298	HRAS:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CARDIACEGF_PATHWAY
Curated_gene_sets	REACTOME_EPH_EPHRIN_SIGNALING	92	3	0.0003226094689853299	0.005743283782810032	HRAS:MYL9:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EPH_EPHRIN_SIGNALING
Curated_gene_sets	BIOCARTA_MCALPAIN_PATHWAY	19	2	0.0003474407970602164	0.006125871232782854	PRKACB:HRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_MCALPAIN_PATHWAY
Curated_gene_sets	BIOCARTA_PAR1_PATHWAY	19	2	0.0003474407970602164	0.006125871232782854	RHOA:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_PAR1_PATHWAY
Curated_gene_sets	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY	19	2	0.0003474407970602164	0.006125871232782854	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY
Curated_gene_sets	REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	20	2	0.00038569616685782843	0.00675705291046151	MYL9:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE
Curated_gene_sets	BIOCARTA_STATHMIN_PATHWAY	20	2	0.00038569616685782843	0.00675705291046151	PRKACB:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_STATHMIN_PATHWAY
Curated_gene_sets	HUMMERICH_SKIN_CANCER_PROGRESSION_DN	100	3	0.00041216302684306196	0.007197805748138679	PRKACA:PPP1CB:MYL9	http://www.gsea-msigdb.org/gsea/msigdb/cards/HUMMERICH_SKIN_CANCER_PROGRESSION_DN
Curated_gene_sets	MOOTHA_GLYCOGEN_METABOLISM	21	2	0.0004259102240389428	0.007390953130719951	PPP1CC:PPP1CB	http://www.gsea-msigdb.org/gsea/msigdb/cards/MOOTHA_GLYCOGEN_METABOLISM
Curated_gene_sets	PID_S1P_META_PATHWAY	21	2	0.0004259102240389428	0.007390953130719951	GNAI1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_S1P_META_PATHWAY
Curated_gene_sets	REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS	102	3	0.0004367973663246618	0.007556045006767184	PPP1CC:PPP1CB:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS
Curated_gene_sets	BIOCARTA_EDG1_PATHWAY	22	2	0.0004680775684566765	0.008046545950250554	MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_EDG1_PATHWAY
Curated_gene_sets	BIOCARTA_RAS_PATHWAY	22	2	0.0004680775684566765	0.008046545950250554	HRAS:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_RAS_PATHWAY
Curated_gene_sets	KRIEG_HYPOXIA_NOT_VIA_KDM3A	717	6	0.0005028500637726088	0.008617377572626546	PRKAA2:CAMK1D:PPP1CC:CALM1:MAPK1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/KRIEG_HYPOXIA_NOT_VIA_KDM3A
Curated_gene_sets	KEGG_DORSO_VENTRAL_AXIS_FORMATION	23	2	0.000512192810648874	0.008696211886973629	KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DORSO_VENTRAL_AXIS_FORMATION
Curated_gene_sets	PID_PRL_SIGNALING_EVENTS_PATHWAY	23	2	0.000512192810648874	0.008696211886973629	MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PRL_SIGNALING_EVENTS_PATHWAY
Curated_gene_sets	BIOCARTA_HER2_PATHWAY	23	2	0.000512192810648874	0.008696211886973629	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_HER2_PATHWAY
Curated_gene_sets	REACTOME_AUTOPHAGY	108	3	0.0005163262979925566	0.00873941835463709	PRKAA2:PRKAG1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AUTOPHAGY
Curated_gene_sets	SA_B_CELL_RECEPTOR_COMPLEXES	24	2	0.0005582505716951688	0.009391242797844413	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/SA_B_CELL_RECEPTOR_COMPLEXES
Curated_gene_sets	REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	24	2	0.0005582505716951688	0.009391242797844413	MYL9:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING
Curated_gene_sets	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	114	3	0.0006045955508932002	0.010105928496421163	MYL9:RHOA:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
Curated_gene_sets	DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	25	2	0.0006062454833337546	0.010105928496421163	NRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY
Curated_gene_sets	BIOCARTA_BAD_PATHWAY	25	2	0.0006062454833337546	0.010105928496421163	PRKACB:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_BAD_PATHWAY
Curated_gene_sets	KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP	745	6	0.0006157626411888412	0.010233565828337812	CAMK1G:HRAS:EEF2:CAMK1:RHOA:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP
Curated_gene_sets	DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	1387	8	0.0006235898988085811	0.010332433835379531	PRKACB:KRAS:PRKAG1:PPP1CC:CALM1:MAPK1:PPP3CA:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP
Curated_gene_sets	PID_IL3_PATHWAY	26	2	0.0006561721878773569	0.010774934941830867	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL3_PATHWAY
Curated_gene_sets	PID_VEGFR1_PATHWAY	26	2	0.0006561721878773569	0.010774934941830867	PRKACA:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_VEGFR1_PATHWAY
Curated_gene_sets	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	26	2	0.0006561721878773569	0.010774934941830867	PPP1CC:PPP1CB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING
Curated_gene_sets	BIOCARTA_GH_PATHWAY	27	2	0.0007080253381878236	0.011557410639083733	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_GH_PATHWAY
Curated_gene_sets	BIOCARTA_ERK_PATHWAY	27	2	0.0007080253381878236	0.011557410639083733	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_ERK_PATHWAY
Curated_gene_sets	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	506	5	0.0007517486344153088	0.012234820230528444	CAMK1D:PPP3CB:CALM1:GNAI1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN
Curated_gene_sets	REACTOME_MICROAUTOPHAGY	28	2	0.0007617995976495748	0.012361827689292951	PRKAA2:PRKAG1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MICROAUTOPHAGY
Curated_gene_sets	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	29	2	0.0008174896403123092	0.013187714109554289	MYL9:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE
Curated_gene_sets	REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	29	2	0.0008174896403123092	0.013187714109554289	CALM1:EEF2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS
Curated_gene_sets	PID_RETINOIC_ACID_PATHWAY	30	2	0.0008750901505399134	0.013993810808488556	PRKACA:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_RETINOIC_ACID_PATHWAY
Curated_gene_sets	REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	30	2	0.0008750901505399134	0.013993810808488556	PPP3R1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS
Curated_gene_sets	PID_AVB3_OPN_PATHWAY	30	2	0.0008750901505399134	0.013993810808488556	MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_AVB3_OPN_PATHWAY
Curated_gene_sets	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	134	3	0.0009667322352516054	0.015414475438026324	NRAS:HRAS:KRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL
Curated_gene_sets	REACTOME_SIGNAL_AMPLIFICATION	32	2	0.000996001364255387	0.015699150443463847	GNAI1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNAL_AMPLIFICATION
Curated_gene_sets	PID_NETRIN_PATHWAY	32	2	0.000996001364255387	0.015699150443463847	MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_NETRIN_PATHWAY
Curated_gene_sets	REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	32	2	0.000996001364255387	0.015699150443463847	PPP1CC:PPP1CB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS
Curated_gene_sets	REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	32	2	0.000996001364255387	0.015699150443463847	MAPK1:GNAQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS
Curated_gene_sets	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	824	6	0.0010433915257197855	0.016399133665670113	NRAS:HRAS:KRAS:CALM1:PRKACA:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
Curated_gene_sets	REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	33	2	0.0010593014891267538	0.016461066360695685	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION
Curated_gene_sets	BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP	33	2	0.0010593014891267538	0.016461066360695685	PRKACB:PRKAG1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
Curated_gene_sets	BIOCARTA_MET_PATHWAY	33	2	0.0010593014891267538	0.016461066360695685	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_MET_PATHWAY
Curated_gene_sets	PID_INTEGRIN_A4B1_PATHWAY	33	2	0.0010593014891267538	0.016461066360695685	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_INTEGRIN_A4B1_PATHWAY
Curated_gene_sets	KEGG_REGULATION_OF_AUTOPHAGY	34	2	0.0011244909242001287	0.01742485795499974	PRKAA2:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_REGULATION_OF_AUTOPHAGY
Curated_gene_sets	LANDIS_ERBB2_BREAST_TUMORS_324_UP	144	3	0.001189927525418887	0.018387054262160946	PPP1CB:CALM2:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/LANDIS_ERBB2_BREAST_TUMORS_324_UP
Curated_gene_sets	MATZUK_SPERMATID_DIFFERENTIATION	36	2	0.001260516682958402	0.01942325566653829	PPP1CC:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/MATZUK_SPERMATID_DIFFERENTIATION
Curated_gene_sets	BIOCARTA_IL2RB_PATHWAY	37	2	0.0013313425112668922	0.020457304900779818	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IL2RB_PATHWAY
Curated_gene_sets	REACTOME_SMOOTH_MUSCLE_CONTRACTION	38	2	0.001404036659417457	0.021454460176265084	CALM1:MYL9	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SMOOTH_MUSCLE_CONTRACTION
Curated_gene_sets	CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP	38	2	0.001404036659417457	0.021454460176265084	NRAS:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP
Curated_gene_sets	GRUETZMANN_PANCREATIC_CANCER_UP	340	4	0.0014294413382543946	0.021782151805366825	PRKACB:MYL9:RHOA:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GRUETZMANN_PANCREATIC_CANCER_UP
Curated_gene_sets	PILON_KLF1_TARGETS_DN	1972	9	0.0014358641382751028	0.021819581836053425	NRAS:PPP3CB:KRAS:PPP1CC:CALM1:PPP1CB:CALM2:MAPK1:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PILON_KLF1_TARGETS_DN
Curated_gene_sets	KOYAMA_SEMA3B_TARGETS_DN	342	4	0.0014605910400849902	0.022134190940792095	NRAS:CALML4:MYL9:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KOYAMA_SEMA3B_TARGETS_DN
Curated_gene_sets	PID_AURORA_B_PATHWAY	39	2	0.0014785939057416454	0.022284233083519976	PPP1CC:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_AURORA_B_PATHWAY
Curated_gene_sets	MALONEY_RESPONSE_TO_17AAG_UP	39	2	0.0014785939057416454	0.022284233083519976	EEF2:MYL9	http://www.gsea-msigdb.org/gsea/msigdb/cards/MALONEY_RESPONSE_TO_17AAG_UP
Curated_gene_sets	REACTOME_REGULATION_OF_TP53_ACTIVITY	157	3	0.0015253744208744368	0.022926460899536275	PRKAA2:PRKAG1:PRKAA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_TP53_ACTIVITY
Curated_gene_sets	HOFMANN_CELL_LYMPHOMA_DN	40	2	0.0015550090388223344	0.02330818725493641	PRKAA2:HRAS	http://www.gsea-msigdb.org/gsea/msigdb/cards/HOFMANN_CELL_LYMPHOMA_DN
Curated_gene_sets	REACTOME_RET_SIGNALING	41	2	0.0016332768576407843	0.024414826070331398	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RET_SIGNALING
Curated_gene_sets	FIRESTEIN_PROLIFERATION	162	3	0.0016686354814618143	0.02487578261116922	PRKACB:PRKAA1:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/FIRESTEIN_PROLIFERATION
Curated_gene_sets	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	42	2	0.0017133921715389833	0.02526908937167814	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION
Curated_gene_sets	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	42	2	0.0017133921715389833	0.02526908937167814	HRAS:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING
Curated_gene_sets	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	42	2	0.0017133921715389833	0.02526908937167814	KRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
Curated_gene_sets	MARTIN_INTERACT_WITH_HDAC	42	2	0.0017133921715389833	0.02526908937167814	MAPK1:CAMK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MARTIN_INTERACT_WITH_HDAC
Curated_gene_sets	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	43	2	0.001795349800051115	0.026407003342463056	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS
Curated_gene_sets	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	44	2	0.001879144572866959	0.027419560465095867	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
Curated_gene_sets	PID_PLK1_PATHWAY	44	2	0.001879144572866959	0.027419560465095867	PPP1CB:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PLK1_PATHWAY
Curated_gene_sets	BIOCARTA_KERATINOCYTE_PATHWAY	44	2	0.001879144572866959	0.027419560465095867	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_KERATINOCYTE_PATHWAY
Curated_gene_sets	PID_SYNDECAN_1_PATHWAY	46	2	0.0020522249227639803	0.029865844709324487	PRKACA:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_SYNDECAN_1_PATHWAY
Curated_gene_sets	REACTOME_PROGRAMMED_CELL_DEATH	176	3	0.0021138121094530604	0.03068095096068941	PPP3R1:MAPK1:PPP3CC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROGRAMMED_CELL_DEATH
Curated_gene_sets	STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP	47	2	0.0021415002105920505	0.03091966577025425	CALM1:PPP3R1	http://www.gsea-msigdb.org/gsea/msigdb/cards/STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP
Curated_gene_sets	PID_HEDGEHOG_GLI_PATHWAY	47	2	0.0021415002105920505	0.03091966577025425	PRKACA:GNAI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_HEDGEHOG_GLI_PATHWAY
Curated_gene_sets	JIANG_AGING_CEREBRAL_CORTEX_DN	48	2	0.0022325920645441537	0.03215049462580469	PPP1CB:CALM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/JIANG_AGING_CEREBRAL_CORTEX_DN
Curated_gene_sets	BIOCARTA_PPARA_PATHWAY	50	2	0.0024202050048149487	0.034761221231036636	PRKACB:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_PPARA_PATHWAY
Curated_gene_sets	KEGG_TASTE_TRANSDUCTION	51	2	0.00251671588337115	0.036053265818814316	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_TASTE_TRANSDUCTION
Curated_gene_sets	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	52	2	0.002615022912758824	0.03736426244957478	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AQUAPORIN_MEDIATED_TRANSPORT
Curated_gene_sets	KEGG_VIBRIO_CHOLERAE_INFECTION	53	2	0.002715121014576464	0.038693991453847484	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_VIBRIO_CHOLERAE_INFECTION
Curated_gene_sets	REACTOME_ION_HOMEOSTASIS	54	2	0.0028170051202863013	0.04004223557285515	CALM1:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ION_HOMEOSTASIS
Curated_gene_sets	MODY_HIPPOCAMPUS_POSTNATAL	55	2	0.002920670171500381	0.041302330625767596	HRAS:PPP3CA	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODY_HIPPOCAMPUS_POSTNATAL
Curated_gene_sets	REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	55	2	0.002920670171500381	0.041302330625767596	CALM1:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS
Curated_gene_sets	KEGG_HEDGEHOG_SIGNALING_PATHWAY	56	2	0.003026111120062009	0.04268368531143875	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_HEDGEHOG_SIGNALING_PATHWAY
Curated_gene_sets	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	58	2	0.0032423005663076315	0.04561610080628716	PRKACB:PRKACA	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME
Curated_gene_sets	REACTOME_MUSCLE_CONTRACTION	206	3	0.0032999657268281443	0.046308957814493935	CALM1:PRKACA:MYL9	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MUSCLE_CONTRACTION
Curated_gene_sets	PID_FCER1_PATHWAY	59	2	0.003353039017595564	0.04681489247663248	HRAS:MAPK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_FCER1_PATHWAY
Curated_gene_sets	PID_FAK_PATHWAY	59	2	0.003353039017595564	0.04681489247663248	MAPK1:RHOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_FAK_PATHWAY
Curated_gene_sets	BURTON_ADIPOGENESIS_PEAK_AT_0HR	60	2	0.0034655332735987684	0.04826303427358689	CALML4:MYL9	http://www.gsea-msigdb.org/gsea/msigdb/cards/BURTON_ADIPOGENESIS_PEAK_AT_0HR
